sent_id,token_id,kalimat,head,deprel
train-s2358,11,",",10,punct
train-s2358,12,tetapi,13,mark
train-s2358,13,terdapat,7,advcl
train-s2358,14,pemadatan,13,obj
train-s2358,15,",",14,punct
train-s2358,16,bentuknya,14,acl
train-s2358,17,curvilinear,16,amod
train-s2358,18,dan,19,cc
train-s2358,19,berupa,17,conj
train-s2358,20,handwriting,19,obj
train-s2358,21,.,7,punct
train-s2359,1,Sebagai,3,case
train-s2359,2,suatu,3,det
train-s2359,3,lembaga,10,obl
train-s2359,4,negara,3,compound
train-s2359,5,yang,6,nsubj
train-s2359,6,independen,3,amod
train-s2359,7,",",3,punct
train-s2359,8,Bank,10,nsubj
train-s2359,9,Indonesia,8,flat
train-s2359,10,mempunyai,0,root
train-s2359,11,otonomi,10,obj
train-s2359,12,penuh,11,amod
train-s2359,13,dalam,14,case
train-s2359,14,merumuskan,10,xcomp
train-s2359,15,dan,16,cc
train-s2359,16,melaksanakan,14,conj
train-s2359,17,setiap,18,det
train-s2359,18,tugas,16,obj
train-s2359,19,dan,20,cc
train-s2359,20,wewenangnya,18,conj
train-s2359,21,sebagaimana,22,mark
train-s2359,22,ditentukan,18,advcl
train-s2359,23,dalam,24,case
train-s2359,24,undang,22,obl
train-s2359,25,-,24,punct
train-s2359,26,undang,24,compound:plur
train-s2359,27,tersebut,24,det
train-s2359,28,.,10,punct
train-s2360,1,Hasil,7,nsubj:pass
train-s2360,2,hasil,1,compound
train-s2360,3,hutan,2,compound
train-s2360,4,di,5,case
train-s2360,5,pedalaman,1,nmod
train-s2360,6,",",5,punct
train-s2360,7,diangkut,0,root
train-s2360,8,ke,9,case
train-s2360,9,tepi,7,obl
train-s2360,10,-,9,punct
train-s2360,11,tepi,9,compound:plur
train-s2360,12,sungai,9,compound
train-s2360,13,",",7,punct
train-s2360,14,sehingga,18,mark
train-s2360,15,kuantitas,18,nsubj
train-s2360,16,barang,15,compound
train-s2360,17,semakin,18,advmod
train-s2360,18,bertambah,7,advcl
train-s2360,19,",",20,punct
train-s2360,20,apalagi,18,conj
train-s2360,21,pengangkutan,20,obj
train-s2360,22,rotan,21,compound
train-s2360,23,",",24,punct
train-s2360,24,damar,21,conj
train-s2360,25,yang,27,nsubj
train-s2360,26,cukup,27,advmod
train-s2360,27,memakan,21,acl
train-s2360,28,tenaga,27,obj
train-s2360,29,.,7,punct
train-s2361,1,Bus,7,nsubj
train-s2361,2,rute,1,compound
train-s2361,3,lingkar,2,compound
train-s2361,4,100,5,nummod
train-s2361,5,yen,3,obj
train-s2361,6,hanya,7,advmod
train-s2361,7,menghubungkan,0,root
train-s2361,8,tempat,7,obj
train-s2361,9,-,8,punct
train-s2361,10,tempat,8,compound:plur
train-s2361,11,di,13,case
train-s2361,12,sekitar,13,case
train-s2361,13,pusat,8,nmod
train-s2361,14,kota,13,compound
train-s2361,15,.,7,punct
train-s2362,1,``,3,punct
train-s2362,2,Kamu,3,nsubj
train-s2362,3,bersama,0,root
train-s2362,4,teman,3,obl
train-s2362,5,?,3,punct
train-s2363,1,Upaya,8,nsubj:pass
train-s2363,2,dan,3,cc
train-s2363,3,proyek,1,conj
train-s2363,4,-,3,punct
train-s2363,5,proyek,3,compound:plur
train-s2363,6,renovasi,1,compound
train-s2363,7,telah,8,advmod
train-s2363,8,dilakukan,0,root
train-s2363,9,oleh,10,case
train-s2363,10,pemerintah,8,obl
train-s2363,11,Republik,10,flat
train-s2363,12,Rakyat,11,flat
train-s2363,13,Cina,12,flat
train-s2363,14,guna,15,case
train-s2363,15,memperbaiki,8,xcomp
train-s2363,16,kerusakan,15,obj
train-s2363,17,.,8,punct
train-s2364,1,Loji,6,nsubj:pass
train-s2364,2,Instruksi,1,flat
train-s2364,3,di,4,case
train-s2364,4,UGLE,1,nmod
train-s2364,5,dapat,6,advmod
train-s2364,6,dijamin,0,root
train-s2364,7,oleh,8,case
train-s2364,8,Loji,6,obl
train-s2364,9,biasa,8,advmod
train-s2364,10,manapun,8,det
train-s2364,11,untuk,13,case
train-s2364,12,dapat,13,advmod
train-s2364,13,mempelajari,6,xcomp
train-s2364,14,dan,15,cc
train-s2364,15,berlatih,13,conj
train-s2364,16,Ritual,15,obj
train-s2364,17,Mason,16,flat
train-s2364,18,.,6,punct
train-s2365,1,Andara,2,nsubj
train-s2365,2,bertanya,0,root
train-s2365,3,ini,4,det
train-s2365,4,villa,2,obj
train-s2365,5,siapa,4,det
train-s2365,6,?,2,punct
train-s2366,1,Desa,3,nsubj
train-s2366,2,Langgenharjo,1,flat
train-s2366,3,terdiri,0,root
train-s2366,4,dari,6,case
train-s2366,5,5,6,nummod
train-s2366,6,dukuh,3,obl
train-s2366,7,yaitu,9,mark
train-s2366,8,:,6,punct
train-s2366,9,Kincir,6,appos
train-s2366,10,Kulon,9,flat
train-s2366,11,",",12,punct
train-s2366,12,Kincir,9,conj
train-s2366,13,Tengah,12,amod
train-s2366,14,",",15,punct
train-s2366,15,Kincir,9,conj
train-s2366,16,Wetan,15,flat
train-s2366,17,",",18,punct
train-s2366,18,Langgen,9,conj
train-s2366,19,",",21,punct
train-s2366,20,dan,21,cc
train-s2366,21,Kalisabuk,9,conj
train-s2366,22,.,3,punct
train-s2367,1,Tanaman,4,nsubj
train-s2367,2,ini,1,det
train-s2367,3,tidak,4,advmod
train-s2367,4,perlu,0,root
train-s2367,5,cahaya,4,obj
train-s2367,6,matahari,5,compound
train-s2367,7,yang,9,nsubj
train-s2367,8,terlalu,9,advmod
train-s2367,9,banyak,5,advmod
train-s2367,10,sehingga,12,mark
train-s2367,11,dapat,12,advmod
train-s2367,12,tumbuh,4,advcl
train-s2367,13,subur,12,amod
train-s2367,14,di,15,case
train-s2367,15,tempat,12,obl
train-s2367,16,-,15,punct
train-s2367,17,tempat,15,compound:plur
train-s2367,18,yang,20,nsubj
train-s2367,19,agak,20,advmod
train-s2367,20,terlindung,15,amod
train-s2367,21,.,4,punct
train-s2368,1,Pada,7,case
train-s2368,2,2010,7,nummod
train-s2368,3,",",7,punct
train-s2368,4,SDN,7,nsubj
train-s2368,5,Klender,4,flat
train-s2368,6,14,5,nummod
train-s2368,7,memiliki,0,root
train-s2368,8,152,9,nummod
train-s2368,9,pelajar,7,obj
train-s2368,10,lelaki,9,amod
train-s2368,11,dan,13,cc
train-s2368,12,201,13,nummod
train-s2368,13,pelajar,9,conj
train-s2368,14,perempuan,13,amod
train-s2368,15,",",7,punct
train-s2368,16,menjadikan,7,parataxis
train-s2368,17,jumlah,16,obj
train-s2368,18,keseluruhan,17,compound
train-s2368,19,murid,18,compound
train-s2368,20,sebanyak,22,case
train-s2368,21,353,22,nummod
train-s2368,22,orang,17,nmod
train-s2368,23,.,7,punct
train-s2369,1,Volkswagen,4,nsubj
train-s2369,2,K70,1,flat
train-s2369,3,adalah,4,cop
train-s2369,4,mobil,0,root
train-s2369,5,berjenis,4,acl
train-s2369,6,sedan,5,obj
train-s2369,7,yang,8,nsubj:pass
train-s2369,8,dikembangkan,6,acl
train-s2369,9,oleh,10,case
train-s2369,10,NSU,8,obl
train-s2369,11,dan,12,cc
train-s2369,12,dipasarkan,8,conj
train-s2369,13,oleh,14,case
train-s2369,14,Volkswagen,12,obl
train-s2369,15,pada,16,case
train-s2369,16,tahun,12,obl
train-s2369,17,1970,16,nummod
train-s2369,18,sampai,16,case
train-s2369,19,1975,16,nummod
train-s2369,20,.,4,punct
train-s2370,1,Kehancuran,5,nsubj:pass
train-s2370,2,Darul,1,flat
train-s2370,3,Islam,2,flat
train-s2370,4,Minangkabau,3,flat
train-s2370,5,dimulai,0,root
train-s2370,6,sejak,7,case
train-s2370,7,tahun,5,obl
train-s2370,8,1832,7,nummod
train-s2370,9,",",5,punct
train-s2370,10,yakni,14,advmod
train-s2370,11,dengan,12,case
train-s2370,12,keberhasilan,14,obl
train-s2370,13,Belanda,12,flat
train-s2370,14,menawan,5,advcl
train-s2370,15,kepala,14,obj
train-s2370,16,negara,15,compound
train-s2370,17,Darul,15,flat
train-s2370,18,Islam,17,flat
train-s2370,19,Minangkabau,18,flat
train-s2370,20,Tuanku,19,flat
train-s2370,21,Pemasiangan,20,flat
train-s2370,22,yang,24,nsubj:pass
train-s2370,23,mati,22,amod
train-s2370,24,digantung,15,acl
train-s2370,25,di,26,case
train-s2370,26,Fort,24,obl
train-s2370,27,Guguk,26,flat
train-s2370,28,Gantang,27,flat
train-s2370,29,.,5,punct
train-s2371,1,Pembobotan,3,nsubj
train-s2371,2,ini,1,det
train-s2371,3,membedakan,0,root
train-s2371,4,integral,3,obj
train-s2371,5,garis,4,compound
train-s2371,6,dengan,7,case
train-s2371,7,integral,3,obl
train-s2371,8,yang,10,nsubj
train-s2371,9,lebih,10,advmod
train-s2371,10,sederhana,7,amod
train-s2371,11,pada,13,case
train-s2371,12,suatu,13,det
train-s2371,13,selang,3,obl
train-s2371,14,.,3,punct
train-s2372,1,Corpus,6,nsubj
train-s2372,2,separatum,1,compound
train-s2372,3,dalam,4,case
train-s2372,4,bahasa,1,nmod
train-s2372,5,Latin,4,flat
train-s2372,6,berarti,0,root
train-s2372,7,"""",8,punct
train-s2372,8,tubuh,6,obj
train-s2372,9,yang,10,nsubj
train-s2372,10,terpisah,8,amod
train-s2372,11,"""",8,punct
train-s2372,12,.,6,punct
train-s2373,1,Artinya,0,root
train-s2373,2,bahwa,10,mark
train-s2373,3,empat,4,nummod
train-s2373,4,orang,10,nsubj
train-s2373,5,yang,6,nsubj
train-s2373,6,ada,4,acl
train-s2373,7,di,8,case
train-s2373,8,NuFa,6,obl
train-s2373,9,bakal,10,advmod
train-s2373,10,memadukan,1,ccomp
train-s2373,11,nada,10,obj
train-s2373,12,dan,13,cc
train-s2373,13,lirik,11,conj
train-s2373,14,yang,15,nsubj
train-s2373,15,harmonis,13,amod
train-s2373,16,.,1,punct
train-s2374,1,Pernyataan,3,nsubj:pass
train-s2374,2,ini,1,det
train-s2374,3,tertera,0,root
train-s2374,4,dalam,5,case
train-s2374,5,naskah,3,obl
train-s2374,6,kuno,5,amod
train-s2374,7,Sanghyang,5,appos
train-s2374,8,Siksa,7,flat
train-s2374,9,Kanda,8,flat
train-s2374,10,Ng,9,flat
train-s2374,11,Karesian,10,flat
train-s2374,12,(,14,punct
train-s2374,13,1518,14,nummod
train-s2374,14,M,5,appos
train-s2374,15,),14,punct
train-s2374,16,maupun,17,case
train-s2374,17,tradisi,3,obl
train-s2374,18,lisan,17,amod
train-s2374,19,yang,20,nsubj
train-s2374,20,berkembang,17,acl
train-s2374,21,di,23,case
train-s2374,22,beberapa,23,det
train-s2374,23,daerah,20,obl
train-s2374,24,diantaranya,23,advmod
train-s2374,25,di,26,case
train-s2374,26,daerah,23,nmod
train-s2374,27,Rancah,26,flat
train-s2374,28,",",26,punct
train-s2374,29,Ciamis,26,appos
train-s2374,30,.,3,punct
train-s2375,1,Tepatnya,0,root
train-s2375,2,di,3,case
train-s2375,3,region,1,obl
train-s2375,4,Castile,3,flat
train-s2375,5,-,4,punct
train-s2375,6,La,4,flat
train-s2375,7,Mancha,6,flat
train-s2375,8,.,1,punct
train-s2376,1,Di,6,case
train-s2376,2,sinilah,6,case
train-s2376,3,",",6,punct
train-s2376,4,ia,6,nsubj
train-s2376,5,juga,6,advmod
train-s2376,6,menjadi,0,root
train-s2376,7,direktur,6,obj
train-s2376,8,wanita,7,compound
train-s2376,9,pertama,8,amod
train-s2376,10,di,12,case
train-s2376,11,sebuah,12,det
train-s2376,12,Rijksmuseum,7,nmod
train-s2376,13,.,6,punct
train-s2377,1,Kabel,2,nsubj
train-s2377,2,menjadi,0,root
train-s2377,3,salah,5,det
train-s2377,4,satu,3,fixed
train-s2377,5,benda,2,obj
train-s2377,6,yang,7,nsubj:pass
train-s2377,7,disorot,5,acl
train-s2377,8,.,2,punct
train-s2378,1,Tahun,3,nsubj
train-s2378,2,1988,1,nummod
train-s2378,3,merupakan,0,root
train-s2378,4,tahun,3,acl
train-s2378,5,debut,4,compound
train-s2378,6,Makoto,5,flat
train-s2378,7,Ito,6,flat
train-s2378,8,sebagai,9,case
train-s2378,9,aktor,5,nmod
train-s2378,10,.,3,punct
train-s2379,1,Karena,3,cc
train-s2379,2,Cheorwon,3,nsubj
train-s2379,3,merupakan,0,root
train-s2379,4,sebuah,5,det
train-s2379,5,benteng,3,obj
train-s2379,6,yang,7,obj
train-s2379,7,berlokasi,5,acl
train-s2379,8,di,9,case
train-s2379,9,area,7,obl
train-s2379,10,pegunungan,9,compound
train-s2379,11,",",13,punct
train-s2379,12,ia,13,nsubj
train-s2379,13,memindahkan,3,conj
train-s2379,14,rakyat,13,obj
train-s2379,15,dari,16,case
train-s2379,16,kota,14,nmod
train-s2379,17,populasi,16,compound
train-s2379,18,di,19,case
train-s2379,19,Cheongju,16,nmod
train-s2379,20,dan,21,cc
train-s2379,21,mengekspan,3,conj
train-s2379,22,pemerintahannya,21,obj
train-s2379,23,ke,24,case
train-s2379,24,wilayah,22,nmod
train-s2379,25,Chungcheong,24,flat
train-s2379,26,",",21,punct
train-s2379,27,mengambil,13,ccomp
train-s2379,28,kontrol,27,obj
train-s2379,29,hampir,28,compound
train-s2379,30,2,33,nummod
train-s2379,31,/,30,punct
train-s2379,32,3,30,nummod
train-s2379,33,wilayah,29,compound
train-s2379,34,yang,36,obj
train-s2379,35,pernah,36,advmod
train-s2379,36,dimiliki,33,acl
train-s2379,37,oleh,38,case
train-s2379,38,Silla,36,obl
train-s2379,39,.,3,punct
train-s2380,1,Dia,12,nsubj
train-s2380,2,yang,4,nsubj
train-s2380,3,bisa,4,advmod
train-s2380,4,dipastikan,1,acl
train-s2380,5,akan,6,advmod
train-s2380,6,mejadi,4,advcl
train-s2380,7,pengawal,6,advcl
train-s2380,8,masa,7,obj
train-s2380,9,depan,8,amod
train-s2380,10,untuk,11,case
train-s2380,11,Lissa,8,nmod
train-s2380,12,di,0,root
train-s2380,13,tugaskan,12,fixed
train-s2380,14,untuk,15,case
train-s2380,15,menjaga,13,xcomp
train-s2380,16,moroi,15,obj
train-s2380,17,lain,16,amod
train-s2380,18,",",19,punct
train-s2380,19,Christian,16,conj
train-s2380,20,",",21,punct
train-s2380,21,kekasih,16,conj
train-s2380,22,Lissa,21,flat
train-s2380,23,.,12,punct
train-s2381,1,Wonoyoso,3,nsubj
train-s2381,2,adalah,3,cop
train-s2381,3,desa,0,root
train-s2381,4,di,5,case
train-s2381,5,kecamatan,3,nmod
train-s2381,6,Pringapus,5,flat
train-s2381,7,",",5,punct
train-s2381,8,Semarang,5,appos
train-s2381,9,",",8,punct
train-s2381,10,Jawa,8,appos
train-s2381,11,Tengah,10,amod
train-s2381,12,",",10,punct
train-s2381,13,Indonesia,10,appos
train-s2381,14,.,3,punct
train-s2382,1,Karena,2,case
train-s2382,2,keberhasilannya,8,obl
train-s2382,3,itu,2,det
train-s2382,4,",",8,punct
train-s2382,5,La,8,nsubj:pass
train-s2382,6,Kilaponto,5,flat
train-s2382,7,kemudian,8,advmod
train-s2382,8,dinobatkan,0,root
train-s2382,9,sebagai,10,case
train-s2382,10,Raja,8,obl
train-s2382,11,Buton,10,flat
train-s2382,12,VI,11,nummod
train-s2382,13,.,8,punct
train-s2382,14,Di,16,case
train-s2382,15,kemudian,16,advmod
train-s2382,16,hari,20,obl
train-s2382,17,La,20,nsubj
train-s2382,18,Kilaponto,17,flat
train-s2382,19,kemudian,20,advmod
train-s2382,20,menobatkan,8,dep
train-s2382,21,dirinya,20,obj
train-s2382,22,sebagai,23,case
train-s2382,23,Sultan,20,obl
train-s2382,24,Buton,23,flat
train-s2382,25,I,24,nummod
train-s2382,26,dengan,27,case
train-s2382,27,gelar,20,obl
train-s2382,28,Sultan,27,flat
train-s2382,29,Murhum,28,flat
train-s2382,30,dan,31,cc
train-s2382,31,mengubah,20,conj
train-s2382,32,bentuk,31,obj
train-s2382,33,pemerintahan,32,compound
train-s2382,34,Buton,33,flat
train-s2382,35,menjadi,31,xcomp
train-s2382,36,Kesultanan,35,obj
train-s2382,37,setelah,39,mark
train-s2382,38,ia,39,nsubj
train-s2382,39,memeluk,35,advcl
train-s2382,40,agama,39,obj
train-s2382,41,Islam,40,flat
train-s2382,42,.,20,punct
train-s2383,1,Holebas,2,nsubj
train-s2383,2,lahir,0,root
train-s2383,3,di,4,case
train-s2383,4,Jerman,2,obl
train-s2383,5,dari,7,case
train-s2383,6,seorang,7,det
train-s2383,7,ayah,2,obl
train-s2383,8,dari,9,case
train-s2383,9,Yunani,7,nmod
train-s2383,10,dan,11,cc
train-s2383,11,Ibu,9,conj
train-s2383,12,dari,13,case
train-s2383,13,Uruguay,11,nmod
train-s2383,14,.,2,punct
train-s2384,1,Terletak,0,root
train-s2384,2,15.8,3,nummod
train-s2384,3,km,1,nummod
train-s2384,4,(,6,punct
train-s2384,5,9.8,6,nummod
train-s2384,6,mil,3,appos
train-s2384,7,),6,punct
train-s2384,8,dari,9,case
train-s2384,9,pusat,3,nmod
train-s2384,10,kota,9,compound
train-s2384,11,Paris,10,flat
train-s2384,12,.,1,punct
train-s2385,1,Sheamus,2,nsubj
train-s2385,2,kalah,0,root
train-s2385,3,kepada,4,case
train-s2385,4,Triple,2,obl
train-s2385,5,H,4,compound
train-s2385,6,di,7,case
train-s2385,7,acara,2,obl
train-s2385,8,WrestleMania,7,flat
train-s2385,9,XXVI,8,nummod
train-s2385,10,.,2,punct
train-s2385,11,.,2,punct
train-s2385,12,Di,13,case
train-s2385,13,acara,18,obl
train-s2385,14,Extreme,13,flat
train-s2385,15,Rules,14,flat
train-s2385,16,",",13,punct
train-s2385,17,dia,18,nsubj
train-s2385,18,mengalahkan,2,dep
train-s2385,19,Triple,18,obj
train-s2385,20,H,19,compound
train-s2385,21,di,22,case
train-s2385,22,Pertandingan,18,obl
train-s2385,23,Street,22,compound
train-s2385,24,Fight,23,flat
train-s2385,25,.,18,punct
train-s2386,1,Willard,10,nsubj
train-s2386,2,Christopher,1,flat
train-s2386,3,Smith,2,flat
train-s2386,4,",",2,punct
train-s2386,5,Jr,2,flat
train-s2386,6,.,5,punct
train-s2386,7,(,1,punct
train-s2386,8,),1,punct
train-s2386,9,adalah,10,cop
train-s2386,10,aktor,0,root
train-s2386,11,Amerika,10,flat
train-s2386,12,Serikat,11,flat
train-s2386,13,unggulan,10,acl
train-s2386,14,Academy,13,obl
train-s2386,15,Award,14,flat
train-s2386,16,",",10,punct
train-s2386,17,peraih,10,appos
train-s2386,18,Grammy,17,flat
train-s2386,19,untuk,20,case
train-s2386,20,kategori,17,nmod
train-s2386,21,artis,20,compound
train-s2386,22,hip,21,compound
train-s2386,23,hop,22,amod
train-s2386,24,dan,25,cc
train-s2386,25,komedian,21,conj
train-s2386,26,.,10,punct
train-s2387,1,Richardson,2,nsubj
train-s2387,2,memulai,0,root
train-s2387,3,karier,2,obj
train-s2387,4,juniornya,3,compound
train-s2387,5,di,6,case
train-s2387,6,klub,3,nmod
train-s2387,7,Leeds,6,flat
train-s2387,8,United,7,flat
train-s2387,9,",",2,punct
train-s2387,10,kemudian,11,mark
train-s2387,11,memulai,2,advcl
train-s2387,12,karier,11,obj
train-s2387,13,seniornya,12,compound
train-s2387,14,di,15,case
train-s2387,15,klub,12,nmod
train-s2387,16,tersebut,15,det
train-s2387,17,.,2,punct
train-s2388,1,Interpretasi,4,nsubj:pass
train-s2388,2,ini,1,det
train-s2388,3,seringkali,4,advmod
train-s2388,4,disalahgunakan,0,root
train-s2388,5,oleh,6,case
train-s2388,6,kreasionis,4,obl
train-s2388,7,untuk,8,case
train-s2388,8,menunjukkan,4,xcomp
train-s2388,9,kelemahan,8,obj
train-s2388,10,paleontologi,9,amod
train-s2388,11,dan,12,cc
train-s2388,12,menggambarkan,8,conj
train-s2388,13,evolusi,12,obj
train-s2388,14,kontemporer,13,amod
train-s2388,15,sebagai,18,case
train-s2388,16,neo,18,compound
train-s2388,17,-,18,punct
train-s2388,18,saltasionisme,12,obl
train-s2388,19,.,4,punct
train-s2389,1,Nama,0,root
train-s2389,2,-,1,punct
train-s2389,3,nama,1,compound:plur
train-s2389,4,lainnya,1,amod
train-s2389,5,di,7,case
train-s2389,6,antaranya,7,case
train-s2389,7,monot,1,nmod
train-s2389,8,-,11,punct
train-s2389,9,bonot,7,fixed
train-s2389,10,",",11,punct
train-s2389,11,taualis,7,conj
train-s2389,12,",",13,punct
train-s2389,13,dulok,7,conj
train-s2389,14,-,13,punct
train-s2389,15,dulok,13,compound:plur
train-s2389,16,.,1,punct
train-s2390,1,Selain,5,case
train-s2390,2,itu,5,det
train-s2390,3,",",5,punct
train-s2390,4,keduanya,5,nsubj:pass
train-s2390,5,diharapkan,0,root
train-s2390,6,dapat,8,advmod
train-s2390,7,saling,8,advmod
train-s2390,8,melengkapi,5,advcl
train-s2390,9,khazanah,8,obj
train-s2390,10,filsafat,9,compound
train-s2390,11,secara,12,case
train-s2390,12,luas,9,nmod
train-s2390,13,.,5,punct
train-s2391,1,Sementara,2,cc
train-s2391,2,rumah,0,root
train-s2391,3,sakit,2,fixed
train-s2391,4,lain,2,amod
train-s2391,5,dengan,6,case
train-s2391,6,fasilitas,2,nmod
train-s2391,7,UGD,6,compound
train-s2391,8,24,9,nummod
train-s2391,9,jam,6,compound
train-s2391,10,antara,2,dep
train-s2391,11,lain,10,fixed
train-s2391,12,RSUD,2,appos
train-s2391,13,Moewardi,12,flat
train-s2391,14,",",15,punct
train-s2391,15,RS,12,conj
train-s2391,16,PKU,15,flat
train-s2391,17,Muhammadiyah,16,flat
train-s2391,18,",",19,punct
train-s2391,19,RS,12,conj
train-s2391,20,Islam,19,flat
train-s2391,21,Surakarta,20,flat
train-s2391,22,(,23,punct
train-s2391,23,Yarsis,19,appos
train-s2391,24,),23,punct
train-s2391,25,",",26,punct
train-s2391,26,RS,12,conj
train-s2391,27,Kustati,26,flat
train-s2391,28,",",29,punct
train-s2391,29,RS,12,conj
train-s2391,30,Kasih,29,compound
train-s2391,31,Ibu,30,flat
train-s2391,32,",",33,punct
train-s2391,33,RS,12,conj
train-s2391,34,Panti,33,flat
train-s2391,35,Waluyo,34,flat
train-s2391,36,",",37,punct
train-s2391,37,RS,12,conj
train-s2391,38,Brayat,37,flat
train-s2391,39,Minulyo,38,flat
train-s2391,40,",",42,punct
train-s2391,41,dan,42,cc
train-s2391,42,RS,12,conj
train-s2391,43,Dr,42,flat
train-s2391,44,.,43,punct
train-s2391,45,Oen,43,flat
train-s2391,46,Solo,43,flat
train-s2391,47,Baru,46,flat
train-s2391,48,.,2,punct
train-s2391,49,RS,57,nsubj
train-s2391,50,Ortopedi,49,flat
train-s2391,51,Dr,50,flat
train-s2391,52,.,51,punct
train-s2391,53,Soeharso,51,flat
train-s2391,54,adalah,57,cop
train-s2391,55,salah,57,det
train-s2391,56,satu,55,fixed
train-s2391,57,pusat,2,dep
train-s2391,58,ortopedi,57,compound
train-s2391,59,terkemuka,57,amod
train-s2391,60,di,61,case
train-s2391,61,Indonesia,57,nmod
train-s2391,62,yang,64,nsubj
train-s2391,63,pernah,64,advmod
train-s2391,64,menjadi,57,acl
train-s2391,65,pusat,64,obj
train-s2391,66,rujukan,65,compound
train-s2391,67,tulang,66,compound
train-s2391,68,nasional,65,amod
train-s2391,69,.,57,punct
train-s2392,1,Pada,2,case
train-s2392,2,tahun,6,obl
train-s2392,3,1999,2,nummod
train-s2392,4,",",6,punct
train-s2392,5,Microsoft,6,nsubj
train-s2392,6,merilis,0,root
train-s2392,7,Windows,6,obj
train-s2392,8,98,7,nummod
train-s2392,9,Second,7,flat
train-s2392,10,Edition,9,flat
train-s2392,11,",",6,punct
train-s2392,12,sebuah,13,nsubj
train-s2392,13,rilis,6,parataxis
train-s2392,14,yang,15,nsubj
train-s2392,15,menawarkan,13,acl
train-s2392,16,banyak,17,amod
train-s2392,17,peningkatan,15,obj
train-s2392,18,dibandingkan,15,ccomp
train-s2392,19,versi,18,obj
train-s2392,20,sebelumnya,18,case
train-s2392,21,.,6,punct
train-s2393,1,Lalu,6,mark
train-s2393,2,",",1,punct
train-s2393,3,mengapa,6,advmod
train-s2393,4,para,5,det
train-s2393,5,pengembang,6,nsubj
train-s2393,6,menggunakan,0,root
train-s2393,7,nama,6,obj
train-s2393,8,``,9,punct
train-s2393,9,Catfiz,7,flat
train-s2393,10,'',9,punct
train-s2393,11,?,6,punct
train-s2394,1,Sebagai,2,case
train-s2394,2,anggota,6,obl
train-s2394,3,Kongres,2,flat
train-s2394,4,",",6,punct
train-s2394,5,ia,6,nsubj:pass
train-s2394,6,dinilai,0,root
train-s2394,7,sebagai,8,case
train-s2394,8,orang,6,obl
train-s2394,9,konservatif,8,amod
train-s2394,10,.,6,punct
train-s2395,1,Ilmu,3,nsubj
train-s2395,2,sejarah,1,compound
train-s2395,3,memiliki,0,root
train-s2395,4,dosen,3,obj
train-s2395,5,berdedikasi,4,acl
train-s2395,6,tinggi,5,amod
train-s2395,7,dalam,8,case
train-s2395,8,sejarah,5,obl
train-s2395,9,misalnya,4,advmod
train-s2395,10,Prof,9,appos
